program,0_-2_0_-1_0,0_-2_-1_-1_0,0_-2_-1_0_-1,1_-3_-1_0_-1,0_-3_-1_0_-1,0_-3_-2_0_-1,1_-3_-1_0_0,0_-2_-1_-1_-1,1_-4_-1_0_-1,1_-2_-1_-1_0,1_-2_-1_-1_-1,1_-3_-2_0_-1,2_-3_-1_0_-1,1_-3_-1_1_-1,0_-2_0_0_0,0_-3_-1_0_0,1_-3_-1_-1_0,1_-4_-2_0_-1,2_-3_-2_0_-1,0_-3_-1_1_-1,2_-3_-1_-1_-1,1_-1_-1_-1_-1,1_-3_-1_-1_-1,0_-3_-1_-1_0,0_-4_-1_0_-1,2_-3_-1_0_0,-1_-2_-1_0_-1,0_-4_-1_1_-1,1_-2_0_-1_0,0_-3_-1_-1_-1,2_-4_-1_0_-1,1_-3_0_-1_0,-1_-3_0_0_-1,0_-3_0_0_0,1_-4_0_0_0,0_-3_0_-1_0,1_-4_-1_0_0,2_-4_-1_0_0,1_-4_-1_1_-1,2_-4_0_0_0,0_-3_0_0_-1,0_-4_0_0_-1,0_-4_0_0_0,1_-5_-1_0_-1,1_-5_-1_1_-1,-1_-3_0_0_0,1_-4_0_-1_0,1_-4_-1_-1_-1,1_-3_0_-1_-1,1_-4_-1_-1_0,1_-5_-1_-1_0,2_-5_-1_0_-1,2_-5_-1_0_0,0_-4_-1_-1_-1,0_-4_0_-1_0,0_-5_0_0_0,0_-3_1_-1_0,-1_-3_0_-1_0,-1_-4_0_0_0,0_-4_0_1_-1,0_-5_0_1_-1,0_-5_-1_1_-1,0_-5_-1_0_-1,1_-4_0_0_-1,1_-5_0_0_0,0_-3_0_-1_-1,1_-5_-1_0_0,-1_-3_1_0_0,0_-4_1_-1_0,1_-4_0_-1_-1,1_-6_-1_0_-1,-1_-4_0_-1_0,0_-5_0_0_-1,0_-4_1_0_0,0_-3_1_0_0,0_-6_-1_1_-1,1_-5_0_-1_0,2_-5_-1_1_-1,2_-6_0_0_0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_138/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,53.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_169/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,55.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,10.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_12/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_190/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,14.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,17.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_497/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,16.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,9.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_600/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,9.0,14.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,17.0,2.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_352/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,4.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,10.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_487/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,15.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_98/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,55.0,0.0,9.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,4.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_142/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,57.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_443/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_86/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_446/gp-sim-cholesky.stan,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,10.0,2.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_21/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,104.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_140/gp-sim-cholesky.stan,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,4.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,9.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_27/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_5/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,14.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,16.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_243/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,80.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_492/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,12.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_411/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,13.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,17.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_281/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_65/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,92.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_436/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,53.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,14.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,16.0,2.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_488/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,55.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,50.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,10.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_575/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,55.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_598/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,53.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_343/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,51.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,13.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_369/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,95.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,8.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,12.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_300/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,51.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,13.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_400/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,14.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,17.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_228/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,13.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,13.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_213/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,54.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_288/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,101.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-213945987317/progs20190621-213945987317_prob_rand_193/gp-sim-cholesky.stan,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,4.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
